16 19 20 21 21 22 23 26 17 18 19 20 22 23 24 25

17 20 21 22 22 23 24 27 18 19 20 21 23 24 25 26

18 21 22 23 23 24 25 28 19 20 21 22 24 25 26 27

19 22 23 24 24 25 26 29 20 21 22 23 25 26 27 28

20 23 24 25 25 26 27 30 21 22 23 24 26 27 28 29

21 24 25 26 26 27 28 31 22 23 24 25 27 28 29 30

22 25 26 27 27 28 29 32 23 24 25 26 28 29 30 31

23 26 27 28 28 29 30 33 24 25 26 27 29 30 31 32

24 27 28 29 29 30 31 34 25 26 27 28 30 31 32 33

25 28 29 30 30 31 32 35 26 27 28 29 31 32 33 34

26 29 30 31 31 32 33 36 27 28 29 30 32 33 34 35

11 12 13 14 15 16 17 18 18 19 19 20 20 21 22 25 10 13 14 15 15 16 16 17 17 18 19 20 21 22 23 24

12 13 14 15 16 17 18 19 19 20 20 21 21 22 23 26 11 14 15 16 16 17 17 18 18 19 20 21 22 23 24 25

13 14 15 16 17 18 19 20 20 21 21 22 22 23 24 27 12 15 16 17 17 18 18 19 19 20 21 22 23 24 25 26

14 15 16 17 18 19 20 21 21 22 22 23 23 24 25 28 13 16 17 18 18 19 19 20 20 21 22 23 24 25 26 27

15 16 17 18 19 20 21 22 22 23 23 24 24 25 26 29 14 17 18 19 19 20 20 21 21 22 23 24 25 26 27 28

16 17 18 19 20 21 22 23 23 24 24 25 25 26 27 30 15 18 19 20 20 21 21 22 22 23 24 25 26 27 28 29

17 18 19 20 21 22 23 24 24 25 25 26 26 27 28 31 16 19 20 21 21 22 22 23 23 24 25 26 27 28 29 30

18 19 20 21 22 23 24 25 25 26 26 27 27 28 29 32 17 20 21 22 22 23 23 24 24 25 26 27 28 29 30 31

19 20 21 22 23 24 25 26 26 27 27 28 28 29 30 33 18 21 22 23 23 24 24 25 25 26 27 28 29 30 31 32

20 21 22 23 24 25 26 27 27 28 28 29 29 30 31 34 19 22 23 24 24 25 25 26 26 27 28 29 30 31 32 33

21 22 23 24 25 26 27 28 28 29 29 30 30 31 32 35 20 23 24 25 25 26 26 27 27 28 29 30 31 32 33 34

10 10 10 11 11 12 12 13 13 14 14 15 15 16 16 17 17 17 18 18 19 19 20 21 24 3 6 7 8 8 9 9 10 11 11 12 12 12 13 13 13 14 14 14 15 15 15 16 16 17 18 18 19 20 21 22 23 4 5 6 7 8 9 9

10 10 11 11 11 12 12 13 13 14 14 15 15 16 16 17 17 18 18 18 19 19 20 20 21 22 25 4 7 8 9 9 10 10 11 12 12 13 13 13 14 14 14 15 15 15 16 16 16 17 17 18 19 19 20 21 22 23 24 5 6 7 8 9

10 10 11 11 12 12 12 13 13 14 14 15 15 16 16 17 17 18 18 19 19 19 20 20 21 21 22 23 26 5 8 9 10 11 11 12 13 13 14 14 14 15 15 15 16 16 16 17 17 17 18 18 19 20 20 21 22 23 24 25 6 7 8 9

10 11 11 12 12 13 13 13 14 14 15 15 16 16 17 17 18 18 19 19 20 20 20 21 21 22 22 23 24 27 6 9 10 11 12 12 13 14 14 15 15 15 16 16 16 17 17 17 18 18 18 19 19 20 21 21 22 23 24 25 26 7 8 9

10 11 12 12 13 13 14 14 14 15 15 16 16 17 17 18 18 19 19 20 20 21 21 21 22 22 23 23 24 25 28 7 10 11 12 13 13 14 15 15 16 16 16 17 17 17 18 18 18 19 19 19 20 20 21 22 22 23 24 25 26 27 8 9

11 12 13 13 14 14 15 15 15 16 16 17 17 18 18 19 19 20 20 21 21 22 22 22 23 23 24 24 25 26 29 8 10 11 12 13 14 14 15 16 16 17 17 17 18 18 18 19 19 19 20 20 20 21 21 22 23 23 24 25 26 27 28 9

12 13 14 14 15 15 16 16 16 17 17 18 18 19 19 20 20 21 21 22 22 23 23 23 24 24 25 25 26 27 30 9 10 11 12 13 14 15 15 16 17 17 18 18 18 19 19 19 20 20 20 21 21 21 22 22 23 24 24 25 26 27 28 29

